z_q0,z_q1,z_q2,z_q3,z_q4,z_q5,z_q6,z_q7,z_q8,z_q9,z_q10,z_q11,z_q12,z_q13,z_q14,z_q15,z_q16,z_q17,z_q18,z_q19,z_q20
-4.359042815751163272e-03,-2.619121601548628046e-03,-1.676805641409366988e-03,2.833670287626772165e-03,-2.316424506553903511e-03,1.437617138140953078e-03,-9.648365439133303398e-04,1.830015509823753684e-03,1.471040477118571495e-03,1.711611841049129248e-03,-6.817007056642530871e-04,7.048899688125607674e-04,-6.126851081174580944e-04,1.195299372787778439e-03,-1.065802328252991003e-03,1.482405042691775036e-03,7.706675763928584090e-04,1.820253446474394323e-03,2.640217587138097080e-03,1.882799763023593415e-03,-5.633994144449209996e-04
-2.211432004496587285e-03,4.004791745598407400e-03,-6.366360568364544392e-03,3.655488772805145538e-03,9.075860329794547187e-04,3.873006993832993350e-03,5.144885913023101651e-03,-4.505571370629465368e-03,1.678593404357778957e-02,-6.442775415059056113e-03,7.550278030620425143e-03,7.000222259815918301e-03,2.606201609553872051e-03,-1.369613415418453883e-02,2.281281252204523779e-03,5.961031233883659934e-04,-3.221744838442433664e-04,6.102381484466873340e-03,-8.196467106623649829e-03,4.386371875317647377e-03,-3.794147026738684501e-03
-7.369096541946259897e-04,2.785626285357905955e-03,1.671775207892612324e-04,3.602024541154138972e-03,-6.921829976736060090e-04,-2.051956843800392151e-03,6.834762267607127732e-04,3.799343274239355781e-03,-1.089730814662402550e-03,-9.853832108220250338e-04,4.960755484432356061e-04,2.718421598295626095e-03,1.037977235614990015e-04,-6.208612320384085653e-04,4.186647377480527676e-03,-2.931298595981252780e-03,4.164582011485019539e-03,1.759297499694503276e-04,-9.812290798604421729e-04,2.317961153966202094e-03,1.814731389580276767e-04
-4.428715911180035672e-04,-2.257766360435948041e-03,2.948775303534312102e-03,2.974554469231980441e-03,4.942011226369594570e-03,2.191519502376820111e-03,5.012401429606598222e-04,6.119367645469370350e-04,9.621158743583466816e-03,1.101659378774359245e-02,-3.169090005790761375e-03,-5.226517850290428313e-03,-1.575901004461136967e-03,2.618867312957637652e-03,4.803677922838577377e-03,6.627397485347784681e-03,3.727477718266329967e-03,-1.481552100122128816e-03,1.546444410642193598e-04,-3.405516487490665924e-04,-7.683297878745918436e-04
-6.542793207999667709e-03,1.668438613886666713e-03,4.591054470311555988e-03,-1.911818566038686433e-03,2.445232462775110641e-03,8.630117521220633144e-04,3.579602485509971073e-04,-7.577498298487053870e-03,-1.026283549742856068e-03,9.871492303733721274e-03,4.157599495822580579e-03,6.671664152997073237e-03,3.682601817665211771e-03,-4.235579880669766012e-03,7.696201633110671915e-04,1.984432892470625997e-03,-4.278099052741090626e-03,-5.321350674840833253e-03,8.433747402693069330e-04,-2.953656418163334938e-03,-1.660398851770789400e-02
1.192204113524665023e-03,-5.751598456635240164e-04,-1.829212099743766830e-03,1.419195676920860343e-03,7.284285136992889841e-03,-9.610157499985276519e-05,-3.746371987331316607e-03,1.181676194040644657e-03,-1.498124062303938468e-03,1.506951937561760947e-03,4.084312389710074639e-03,-4.748093301462502636e-03,3.875606613527757000e-03,-8.222708224845383211e-04,2.141012338222750451e-03,5.771961115772399412e-03,-2.696116967401503660e-03,-6.393956676702632199e-04,1.932762353754396631e-03,-1.686981928409501345e-03,2.460202390114607160e-03
-9.191084597742095810e-03,-1.012385907965028444e-03,-8.347336320515528520e-04,-1.232931609266037622e-04,-2.209723774717591970e-04,2.674599172053744242e-03,-5.389506885778553441e-03,4.543356196534101624e-03,3.059139921773278148e-03,1.079534259149817323e-03,-1.038472089363284487e-03,-1.443825284066432846e-03,-5.081351024355603048e-04,-2.061486143022788018e-03,7.128573613698769565e-04,2.614629672956153734e-03,-7.402081638310672139e-04,1.975984698788011036e-03,6.876016086828185686e-03,-2.921574926250392924e-03,-9.819182925243287452e-03
-4.605847601500921706e-04,-2.369097823679508844e-03,-1.941954650651033995e-03,7.114777681722414928e-04,-2.725939503559256499e-03,-1.018404341458780619e-03,-1.665090982447558782e-03,-3.037135025163195581e-03,-2.291203855899986638e-03,-9.546555257491631721e-04,-8.817502119751758488e-04,-1.689994207284373912e-03,-5.174756574337392723e-04,1.520337039839498965e-05,2.503817760579996748e-03,-2.790821291436390832e-03,-2.196355977072544062e-03,5.269422732672808876e-03,-2.733674399296531343e-03,-8.751984351320347792e-04,-2.056198019644913267e-04
7.008103808086293962e-03,1.824334942469380688e-03,4.259046857586893699e-04,5.450888154675785505e-04,-5.116601761148935465e-04,-6.546425561318220884e-03,9.748440868419395999e-03,-9.133476278860155201e-03,-5.624376857351490525e-03,-1.577184962974066511e-03,6.079870481450817821e-03,1.017159329566893859e-03,-2.492039027434366123e-03,-1.489822710261696267e-03,3.649756189086011265e-03,3.598777013321952534e-03,-4.501365230033612286e-04,3.410696729140546613e-04,2.209968037160738117e-03,-1.450078260084767135e-03,-6.498593051943628643e-04
3.854560530022391358e-03,2.308369167189033670e-03,-3.692682556455189301e-04,-2.119126393733168721e-03,-8.727912368239773523e-04,-4.925855529298098223e-04,5.644264093584402779e-03,-1.802499497599865334e-04,2.970686863578623051e-04,-2.244027324018497797e-03,-5.971063896693939999e-04,5.799010214669401454e-03,2.680012202396621010e-03,2.335681179378539842e-03,-5.565340737741798207e-04,-3.795951419456488306e-03,1.671997122383118983e-03,-2.049681455373856924e-03,9.000047210553444857e-04,-5.535921874184306611e-03,-1.439697622460648762e-03
-1.469119753481273535e-04,1.612145276956185574e-03,-9.841513176037314584e-04,5.681745726910849420e-04,3.763793047309324730e-04,-1.387534414038846340e-03,5.268033521465695368e-03,-1.382702182355577229e-03,4.722700838694193770e-03,2.187460620949674504e-03,4.072639912910926835e-03,3.308281675601858901e-03,8.467143769012269554e-04,-1.078642135390861165e-03,3.111912755388032605e-03,-8.925829770961440663e-04,-2.481862754826379396e-03,1.717251785068035254e-03,3.615192548619462938e-03,6.410119910486285037e-04,-6.237099693561516667e-03
-3.259395277905034055e-03,1.267369656761939065e-03,-1.010449332902389318e-03,-9.387542520859722996e-04,4.152684763994881050e-04,-1.457270478273108277e-03,-7.840635490405298280e-04,-3.613284239673993353e-03,1.130599085939761311e-03,9.689259029824453650e-05,-4.368895847302326635e-03,1.768197862886998831e-04,-2.116961311785011107e-03,2.519966572699672627e-03,-1.025138220083986499e-03,-1.714464026075426936e-05,-2.631637570910483857e-03,1.671982486030099005e-03,1.965797343516126599e-03,-1.022427319860886056e-03,2.507539895736044834e-03
7.220802183293458659e-05,-2.055909925817383122e-03,-5.576350619103127154e-05,2.022886205454315668e-03,6.035751200486187988e-04,-1.312438040810577980e-03,-2.167486001549230948e-03,-2.371514286892089859e-03,-3.070193161330136890e-03,-8.293335927672406977e-04,5.183670612660671792e-03,1.185189266283337081e-04,-3.283892778622309050e-03,-3.207285401695762414e-03,-2.682420792022632838e-03,-1.549092816164013937e-03,-2.643577502654817979e-04,3.579399645278334707e-03,-3.127444283483593319e-04,-8.921318774177209449e-05,-2.335752866185086297e-03
4.914491013831634621e-03,-2.956370176081299980e-03,-8.786220862783413691e-04,-2.784172850291095902e-03,5.518936379577863392e-06,-4.473882486859352518e-03,-8.334145250039119018e-03,-4.223683357086342911e-04,5.704766072504007142e-03,7.329814652281672503e-04,-5.114641495200694318e-03,-5.909572760415780779e-04,-7.432011682207811595e-03,2.715540103356119464e-03,-7.250740771688851368e-04,9.059798476725841945e-03,-8.157017052919024111e-04,-2.682430562589095506e-03,-2.345947576085516233e-03,-3.847950301053618821e-03,-5.885939998863414478e-03
-6.786873343572853885e-03,-5.106299740194516698e-03,6.253648856399876901e-03,1.430298916246079861e-03,-1.658264463760558390e-03,2.114601635098308820e-03,1.762964720937380218e-03,-2.907585880709947970e-04,1.435205127265586035e-03,-4.838523923527317944e-03,4.585659318465128143e-03,-3.687983878639325939e-03,2.690832032193667643e-03,-5.138987717820082263e-03,5.894905783162304735e-03,5.987336900379071000e-03,2.862157177336215313e-03,-2.339766610358880693e-03,-3.153408140168121807e-04,6.519261360114334339e-03,2.569993681472339513e-03
2.582170176880043983e-03,-4.695894707107029116e-03,7.466274010331070375e-04,-1.488370120577959654e-03,1.808946375672416430e-03,9.328354797547346380e-03,-3.209525005354048766e-03,-1.789487399208128989e-03,8.959934432542848238e-04,-3.074166835223995139e-03,-6.695611815598859901e-04,-1.548698914707409037e-03,1.505914361264461179e-03,4.144984991240725780e-03,1.512846140163004883e-03,-2.044705641387688146e-03,-1.317891002810851666e-03,1.930025393035486678e-03,-2.827263242290820652e-03,2.210719912118784894e-03,-1.431190090299141798e-03
-4.859138647648485014e-03,3.285385273281938787e-03,8.261696977176560819e-04,-2.697441091287040502e-03,2.493799719048954595e-03,1.353131974900390055e-03,4.342240562929065156e-04,1.415216842090528341e-03,-2.522099049473675893e-03,8.427283456034456548e-04,7.362713608615845118e-03,-8.977602144341449708e-05,-2.848851532924483523e-03,-2.880641576622885915e-03,-2.150851433682384340e-03,-2.283157486021405048e-03,-4.130025584043918322e-04,1.451448523978032552e-03,-1.073767160031454445e-03,-3.150146490208012573e-05,-3.737720423919022213e-03
-3.581545716885342970e-03,-1.372783149570268747e-03,1.977610201597395766e-03,2.178189247425214511e-03,-3.442934458323604254e-03,-1.424373751637846193e-04,-1.700383155808015117e-03,-3.687549436430620411e-03,-1.461886644501879081e-03,-1.956904440588785703e-03,-1.904624395600419337e-03,5.559227136838588122e-03,1.028585309363740617e-03,1.721097506165772915e-04,2.880906626008845808e-03,1.369350745284419980e-03,-5.637752683994865302e-03,1.510812859728394644e-03,-1.699386571875883883e-03,1.120481591362010136e-03,2.091723313442505217e-03
-2.462671608344685435e-03,-1.143657101234091950e-02,-9.686232273542246928e-04,-3.203346893981173088e-03,5.114662477088886480e-03,4.130810249673596418e-03,8.586065041953326593e-04,3.313058528775227399e-03,3.054284622805688090e-03,-3.002848541699995426e-04,2.228364050789712753e-03,2.940183972262997401e-03,-4.134128710790425584e-03,6.634901910122554917e-03,4.073254421035039409e-03,-8.207053833285418926e-04,1.878982968120886370e-03,1.437221920571273535e-04,-3.700399701902196137e-03,-9.552687533955553627e-04,-7.084330579450469172e-03
2.550197376170455603e-04,-2.414859774558651695e-03,-1.634837428995042276e-03,2.093538964038553669e-03,1.356570472964594657e-05,-1.880743909964255681e-03,-1.506424572937250291e-03,-4.629004377365935306e-04,-1.414190241049825564e-03,2.155450751040784412e-03,7.203616351122137801e-04,-3.850947368484626890e-03,-1.522654489782592109e-03,-3.820718562577089372e-03,3.862901509794622497e-03,-2.447804785634515382e-03,-2.525311715793378264e-04,-7.396820915472527127e-04,1.075682560401996189e-04,-1.473526468659112562e-03,-2.517927657302154645e-03
3.363927034271546601e-04,3.645708338804098600e-04,1.078530479807316127e-03,2.349404566872004448e-03,-5.787501940717229391e-04,1.283248233684089728e-03,4.119939314261526070e-05,-2.548811048523344849e-04,1.809506585889896933e-04,5.025987901690340872e-04,1.442685661007008652e-03,-5.765089874115560467e-04,-3.467486275877053499e-04,-1.991518907119582855e-03,-1.618679297521815382e-03,1.153571942684424815e-03,-3.147677486562803269e-03,9.186617777947373407e-04,-4.204941231036084595e-04,7.088889459855617688e-04,-2.359855095965534243e-03
-5.846750068192112064e-03,-1.972541112196125618e-03,2.290280362859029722e-03,3.446529346427655051e-03,4.973962592142935554e-03,4.997629560945274566e-03,-3.918526244469892547e-03,-2.146583718722649622e-03,-1.198049468533025821e-03,-1.345506989587653144e-03,1.692520381595744028e-04,1.590941392110629786e-03,5.047576393540781359e-04,-4.268691435912038042e-03,-2.798202947028238449e-04,8.018287768897370063e-03,-6.673053248917792599e-04,-1.089244261641356820e-02,1.454797018427215777e-03,-2.629894970843333051e-03,1.731467158627299436e-03
-3.330228498593217241e-03,-3.926226266825231723e-04,-3.366023895052379974e-03,2.983560929766265399e-03,9.697331476043581731e-04,-1.994451865132344619e-03,-1.608057655011168458e-02,-2.699592573366768784e-04,1.410559972280999884e-03,1.825334684326268683e-03,3.456007517598867068e-04,-1.111087412511712648e-02,5.361264983982117274e-03,2.024685291669075203e-03,1.799010645157669451e-03,2.402193348381850661e-03,-1.249681284762044773e-03,5.651733094302303743e-03,-1.093703805754520780e-02,-6.243162763823790692e-03,3.868186358387868014e-03
-5.613601453235226441e-04,1.475950158578208035e-03,1.237543551931383429e-03,-2.886643224699227475e-03,-2.094813007090397337e-03,-3.014608128447593058e-03,-5.118497415409675039e-04,5.940582912941224595e-04,5.038682613163005669e-03,-2.999355571210808027e-04,4.913930935296122182e-03,1.716363089692940838e-03,6.865621887084200070e-03,2.037090570262820987e-03,4.936745541851556875e-03,-2.544414152866200651e-03,1.701406491282713221e-03,-3.126906517869536793e-03,9.041924481137624111e-04,4.533918817266421701e-03,9.738182989625263856e-04
1.611616115883523874e-03,7.750681843292769532e-04,-2.533376752511703502e-03,-2.982842306753529134e-03,-3.035475965065918824e-04,-1.622696495234401091e-03,6.440768390411138675e-04,2.743772698779428643e-03,1.366650934589521728e-03,-4.170146623512789585e-03,2.190758070634981486e-03,-2.890328179039371170e-04,3.760441422424216917e-04,2.059044995188252444e-03,-2.255884314832065467e-03,3.545625757100196070e-03,2.660691740621632458e-05,3.116326822479837701e-03,-2.049476577538369721e-03,4.696848348507147615e-03,6.242722005932239320e-04
-1.327836079980561010e-03,4.780880611023247996e-04,4.837059573435574522e-03,8.634503276639872438e-03,5.421149042914220895e-03,6.670374377538380514e-03,-2.567836655894438578e-03,2.629539317290991406e-03,-6.960915437466365027e-03,4.070881513097027692e-03,9.288221720402415824e-03,-8.150089605238209495e-04,-3.866109337791151339e-03,-2.383258922015588956e-03,-6.518117409908357612e-03,1.333688686188982953e-02,-2.767353700916181172e-03,8.883629978429949349e-04,9.856646388304076550e-03,-2.376990606507814723e-03,8.546636312037485944e-03
-1.244273378276402990e-03,3.450313626184437626e-03,1.827716098973669601e-04,-5.348621865778893474e-03,-5.103753651406823383e-03,5.009092713659542631e-03,-9.774713966338713020e-04,-1.797842407535955520e-05,2.585596062566284520e-03,5.435886010735751714e-03,-1.996472452886524293e-03,-7.688018914035546492e-04,8.747586801107770302e-03,4.185325940120789533e-03,-4.503864781549395298e-03,-1.687613779370505983e-04,-6.355838638741745199e-03,-3.636099594997077925e-03,4.229811640866332212e-03,3.448101404749495062e-03,2.119959153103352298e-03
-4.596279811291967624e-04,-9.360822835598899515e-04,-2.703622850821526657e-04,-2.380514294818461551e-03,2.061253039264497339e-03,3.128703616269668149e-03,-8.461910640673126968e-04,-5.807267964680591990e-03,7.282017970842700506e-04,-9.922201279329110474e-04,1.455648390028280864e-03,-2.111448715043712752e-03,-1.080547680103878874e-03,-1.216522847466120546e-03,1.981100756727538666e-03,2.762518704755996882e-03,-4.117975320752393243e-05,1.424549698415260085e-03,2.521265878674827741e-03,3.461993490713384438e-03,3.239340369048954432e-03
-2.812892203069094522e-03,2.043287927912018458e-03,-8.344141746920120603e-05,-2.901090475217768614e-05,-4.631808220208745398e-04,-1.803009333239782939e-03,-2.120293047382504695e-03,-9.835149505420899205e-04,2.414624774665768796e-03,-1.170997781760715201e-03,-1.430837065629360361e-03,-5.891359838706049581e-04,-1.265508123223516284e-03,-9.751683428204559407e-04,1.555166689662716879e-03,1.625145665032334472e-03,1.047187506299367436e-03,-2.403668895128423396e-04,6.047519696174887818e-04,-4.554574291262002183e-04,1.272985197246632137e-03
5.700264968230049981e-04,1.874151935491555863e-03,-4.283724439229131403e-03,-5.061144658339931240e-03,1.366734868451680886e-03,-2.836256052136938537e-03,1.049149310587031876e-03,-2.171877391432759478e-03,-6.502044513835028789e-04,-7.800352766488191907e-04,-2.561488155804751699e-03,5.290328600692019087e-03,-7.401193565011530973e-03,-7.573805391483543793e-03,-7.268175469171630782e-04,3.656500399158863976e-03,-2.755533024344296658e-03,-4.341138943056196964e-03,-3.021084753412429068e-03,-7.608032722235286583e-04,-3.951971492267978420e-03
-3.535921395403455667e-03,-1.937949365817775169e-03,-3.554519817721115988e-03,-2.822266621685061427e-03,-4.294290984166414249e-03,2.464542741237678563e-03,-4.364267956689624021e-03,-3.327140476931352182e-03,-6.108408794706739718e-03,4.516920510201955126e-03,1.934844833701208563e-03,1.834029392354374725e-03,-3.243216487525510568e-04,3.337510041586853014e-03,1.427515131348516993e-03,-4.708105964592735736e-04,-1.618439891042195268e-03,-7.310609613164495771e-04,3.584990340417448275e-03,-4.578973552322255711e-03,1.062393607054439070e-03
3.279379546442578054e-03,1.417307456108498221e-03,-1.806399415466954442e-03,2.087743187618111129e-03,-2.248302278816284062e-03,2.485582844520778031e-03,-1.789020582924804887e-03,2.175001623149363031e-03,4.642164955859316017e-03,5.039031247740565281e-03,-4.215604387481166476e-03,6.212633622887153706e-03,-5.663090248767809268e-03,-1.053031147356383885e-03,9.739289352637982549e-04,2.518919624010545924e-04,-6.224185351067027796e-05,-3.029227968331584951e-04,-4.566670356097569938e-03,-4.074588526453853249e-03,-2.271542138937408979e-03
